1000.,1.9123136029677364e-33
1122.018454301963,2.1700612844056403e-33
1258.9254117941675,2.465578873945035e-33
1412.537544622754,2.8019350257426708e-33
1584.893192461114,3.1764967910317154e-33
1778.2794100389228,3.5921850361218265e-33
1995.2623149688789,4.0365186466132006e-33
2238.72113856834,4.458561750366619e-33
2511.88643150958,4.8349812057880046e-33
2818.382931264455,5.144412629767345e-33
3162.2776601683795,5.371184444552227e-33
3548.133892335753,5.511889482249181e-33
3981.0717055349733,5.576364170581188e-33
4466.835921509631,5.581363560499682e-33
5011.872336272725,5.543379695372913e-33
5623.413251903491,5.475412241291497e-33
6309.57344480193,5.386722585261675e-33
7079.457843841381,5.28368661971631e-33
7943.282347242814,5.170675991507085e-33
8912.509381337459,5.050791432420098e-33
10000.,4.926338405758025e-33
11220.18454301963,4.799146201409596e-33
12589.254117941662,4.6707574808489405e-33
14125.375446227554,4.542606665186767e-33
15848.93192461114,4.4160325339151406e-33
17782.794100389227,4.292267666187229e-33
19952.62314968879,4.172544879792969e-33
22387.21138568338,4.058075171209634e-33
25118.864315095823,3.9500244990587796e-33
28183.82931264455,3.849489967088484e-33
31622.776601683792,3.7574774368888304e-33
35481.33892335753,3.674880213361219e-33
39810.71705534969,3.602460641442442e-33
44668.359215096345,3.540833494723004e-33
50118.72336272725,3.490453317601021e-33
56234.13251903491,3.451607891941634e-33
63095.7344480193,3.424410735623759e-33
70794.57843841374,3.4088045729353354e-33
79432.82347242821,3.4045651761631756e-33
89125.0938133746,3.411311705857592e-33
100000.,3.428520453507251e-33
112201.84543019652,3.455542277941886e-33
125892.54117941661,3.491622746663468e-33
141253.75446227554,3.535924127014636e-33
158489.3192461114,3.587547712590837e-33
177827.94100389228,3.6455561753264214e-33
199526.2314968883,3.708994146350118e-33
223872.11385683378,3.77690661092239e-33
251188.6431509582,3.848354359825743e-33
281838.2931264455,3.922425447858913e-33
316227.7660168379,3.998244090707124e-33
354813.389233576,4.0749717775805324e-33
398107.1705534969,4.151811969721177e-33
446683.5921509635,4.228008800298525e-33
501187.2336272725,4.302827371830615e-33
562341.3251903491,4.3755700015655686e-33
630957.3444801943,4.445552692787302e-33
707945.7843841374,4.512101478218119e-33
794328.2347242822,4.574543791509955e-33
891250.9381337459,4.6322018779239334e-33
1.e6,4.684387246705129e-33
1.1220184543019652e6,4.7303952443861576e-33
1.258925411794166e6,4.769503822813736e-33
1.4125375446227554e6,4.800972368407804e-33
1.5848931924611141e6,4.824043261055938e-33
1.778279410038923e6,4.8379456664659443e-33
1.9952623149688828e6,4.8419014502373935e-33
2.238721138568338e6,4.835133390545839e-33
2.5118864315095823e6,4.816876182418522e-33
2.818382931264455e6,4.786389919918975e-33
3.1622776601683795e6,4.742976033688587e-33
3.5481338923357604e6,4.685996720136992e-33
3.9810717055349695e6,4.614896378934862e-33
4.466835921509635e6,4.529226396998282e-33
5.011872336272725e6,4.4286702846464086e-33
5.623413251903491e6,4.3130791844291137e-33
6.309573444801942e6,4.1824913514534e-33
7.079457843841373e6,4.037169007868633e-33
7.943282347242822e6,3.877624663108047e-33
8.912509381337458e6,3.704646328554766e-33
1.e7,3.519315559002381e-33
1.122018454301963e7,3.323019316587106e-33
1.2589254117941687e7,3.117449226869648e-33
1.4125375446227554e7,2.90458787119943e-33
1.5848931924611142e7,2.686678847916234e-33
1.7782794100389227e7,2.466180172373902e-33
1.9952623149688788e7,2.245698191302205e-33
2.2387211385683425e7,2.027906922333541e-33
2.5118864315095823e7,1.8154525715435685e-33
2.818382931264455e7,1.610850553345232e-33
3.162277660168379e7,1.4163811643027632e-33
3.548133892335753e7,1.2339934519644527e-33
3.9810717055349775e7,1.0652250887112627e-33
4.466835921509635e7,9.111476818230478e-34
5.011872336272725e7,7.723430456279834e-34
5.623413251903491e7,6.48913372793919e-34
6.309573444801943e7,5.405237027496136e-34
7.079457843841387e7,4.464711282795347e-34
7.943282347242822e7,3.657713739515776e-34
8.91250938133746e7,2.972521435054924e-34
1.e8,2.396424465492316e-34
1.1220184543019652e8,1.9164905189636842e-34
1.2589254117941713e8,1.52016376132937e-34
1.4125375446227553e8,1.195666325593857e-34
1.584893192461111e8,9.322365810110194e-35
1.7782794100389227e8,7.202319866851112e-35
1.9952623149688828e8,5.511405707735005e-35
2.2387211385683468e8,4.1753691353635883e-35
2.511886431509582e8,3.130092526688604e-35
2.8183829312644494e8,2.3207419943086567e-35
3.1622776601683795e8,1.7008783023860415e-35
3.5481338923357606e8,1.2315697863687789e-35
3.9810717055349857e8,8.805270926003009e-36
4.466835921509635e8,6.212711090899641e-36
5.011872336272715e8,4.323465878075489e-36
5.623413251903491e8,2.9658916302457453e-36
6.309573444801943e8,2.004541574481808e-36
7.079457843841403e8,1.3340739299957916e-36
7.943282347242821e8,8.738225446019698e-37
8.912509381337441e8,5.630186345938233e-37
1.e9,3.566641065309368e-37
1.1220184543019652e9,2.2203205632249816e-37
1.2589254117941713e9,1.3576057293015293e-37
1.4125375446227555e9,8.149144279781153e-38
1.5848931924611108e9,4.79956632197975e-38
1.7782794100389228e9,2.7720621894049163e-38
1.9952623149688828e9,1.5691241745268662e-38
2.238721138568347e9,8.699341764980615e-39
2.511886431509582e9,4.7204846112346826e-39
2.818382931264449e9,2.5051064802561932e-39
3.1622776601683793e9,1.2991025317508523e-39
3.5481338923357606e9,6.577269794008911e-40
3.9810717055349855e9,3.2479573176105475e-40
