1000.,8.567484813823941e-35
1122.018454301963,9.64829932279329e-35
1258.9254117941675,1.0870164869540146e-34
1412.537544622754,1.2252666979011463e-34
1584.893192461114,1.3818395643688368e-34
1778.2794100389228,1.5593471374931964e-34
1995.2623149688789,1.7608175116726238e-34
2238.72113856834,1.989771373245235e-34
2511.88643150958,2.2503127147774266e-34
2818.382931264455,2.5472408425150454e-34
3162.2776601683795,2.8861865293743783e-34
3548.133892335753,3.2737736367250084e-34
3981.0717055349733,3.717823564664346e-34
4466.835921509631,4.227599723649664e-34
5011.872336272725,4.814110324835314e-34
5623.413251903491,5.477480080072131e-34
6309.57344480193,6.178023537139036e-34
7079.457843841381,6.901829762979742e-34
7943.282347242814,7.611583655286184e-34
8912.509381337459,8.228688214688076e-34
10000.,8.720298698846174e-34
11220.18454301963,9.066855982797408e-34
12589.254117941662,9.263700841976663e-34
14125.375446227554,9.323596763904245e-34
15848.93192461114,9.274028638797711e-34
17782.794100389227,9.147658485430785e-34
19952.62314968879,8.973662520134635e-34
22387.21138568338,8.77443109748933e-34
25118.864315095823,8.565983245625065e-34
28183.82931264455,8.359477116116516e-34
31622.776601683792,8.16265931595056e-34
35481.33892335753,7.980919384787046e-34
39810.71705534969,7.818055621400729e-34
44668.359215096345,7.676698912105724e-34
50118.72336272725,7.558564322256451e-34
56234.13251903491,7.464787783797813e-34
63095.7344480193,7.395938364402978e-34
70794.57843841374,7.35206430458413e-34
79432.82347242821,7.332854056740829e-34
89125.0938133746,7.337653701557156e-34
100000.,7.365493025974017e-34
112201.84543019652,7.415122353249289e-34
125892.54117941661,7.485049189528091e-34
141253.75446227554,7.573585952043599e-34
158489.3192461114,7.678897276697607e-34
177827.94100389228,7.799047083099182e-34
199526.2314968883,7.932044295651055e-34
223872.11385683378,8.075885990423354e-34
251188.6431509582,8.228589551636213e-34
281838.2931264455,8.388224317365087e-34
316227.7660168379,8.552933348681285e-34
354813.389233576,8.720941409402826e-34
398107.1705534969,8.89056449541929e-34
446683.5921509635,9.060214033449657e-34
501187.2336272725,9.228359642994669e-34
562341.3251903491,9.39356103053866e-34
630957.3444801943,9.554433128439994e-34
707945.7843841374,9.709598494006863e-34
794328.2347242822,9.857727851854634e-34
891250.9381337459,9.997485552493256e-34
1.e6,1.0127526301135711e-33
1.1220184543019652e6,1.0246481493366129e-33
1.258925411794166e6,1.0352952579617068e-33
1.4125375446227554e6,1.0445505296817886e-33
1.5848931924611141e6,1.0522668619355483e-33
1.778279410038923e6,1.058293646033726e-33
1.9952623149688828e6,1.0624773971999538e-33
2.238721138568338e6,1.0646627559702865e-33
2.5118864315095823e6,1.0646938686682521e-33
2.818382931264455e6,1.0624156565014898e-33
