1000.,5.721828885646461e-32
1122.018454301963,5.721865376094847e-32
1258.9254117941675,5.721906319041484e-32
1412.537544622754,5.721952257770769e-32
1584.893192461114,5.722003801857169e-32
1778.2794100389228,5.722061635253645e-32
1995.2623149688789,5.722126525367002e-32
2238.72113856834,5.722199333240512e-32
2511.88643150958,5.722281024978953e-32
2818.382931264455,5.722372684567649e-32
3162.2776601683795,5.722475528255461e-32
3548.133892335753,5.72259092069278e-32
3981.0717055349733,5.722720393038341e-32
4466.835921509631,5.722865663275263e-32
5011.872336272725,5.723028659005691e-32
5623.413251903491,5.723211543026481e-32
6309.57344480193,5.723416742025154e-32
7079.457843841381,5.723646978776678e-32
7943.282347242814,5.72390530826824e-32
8912.509381337459,5.724195158230921e-32
10000.,5.724520374615942e-32
11220.18454301963,5.724885272618407e-32
12589.254117941662,5.725294693925169e-32
14125.375446227554,5.725754070945705e-32
15848.93192461114,5.726269498877602e-32
17782.794100389227,5.726847816561818e-32
19952.62314968879,5.727496697199353e-32
22387.21138568338,5.728224750131434e-32
25118.864315095823,5.729041635031769e-32
28183.82931264455,5.729958190023449e-32
31622.776601683792,5.730986575417482e-32
35481.33892335753,5.732140434975856e-32
39810.71705534969,5.733435076834267e-32
44668.359215096345,5.734887676478352e-32
50118.72336272725,5.736517504458891e-32
56234.13251903491,5.738346180422575e-32
63095.7344480193,5.74039796544091e-32
70794.57843841374,5.742700074915382e-32
79432.82347242821,5.745283040909527e-32
89125.0938133746,5.748181124794841e-32
100000.,5.751432829798848e-32
112201.84543019652,5.755081161599235e-32
125892.54117941661,5.759174539425528e-32
141253.75446227554,5.76376743962972e-32
158489.3192461114,5.768920425463251e-32
177827.94100389228,5.774701973905506e-32
199526.2314968883,5.781188726135107e-32
223872.11385683378,5.788466674592307e-32
251188.6431509582,5.796632274456134e-32
281838.2931264455,5.805793733904812e-32
316227.7660168379,5.816072438178392e-32
354813.389233576,5.827604550208737e-32
398107.1705534969,5.840542806805811e-32
446683.5921509635,5.855058527654803e-32
501187.2336272725,5.871343869759403e-32
562341.3251903491,5.889614356992492e-32
630957.3444801943,5.910111702976386e-32
707945.7843841374,5.93310698281544e-32
794328.2347242822,5.958904182540253e-32
891250.9381337459,5.98784414635374e-32
1.e6,6.020308815355736e-32
1.1220184543019652e6,6.056727579287512e-32
1.258925411794166e6,6.097579815989622e-32
1.4125375446227554e6,6.143403568765879e-32
1.5848931924611141e6,6.194804840908247e-32
