1000.,7.398305694505307e-36
1122.018454301963,8.301289162281734e-36
1258.9254117941675,9.314518520895342e-36
1412.537544622754,1.0451463481348137e-35
1584.893192461114,1.172724054139423e-35
1778.2794100389228,1.3158816615278708e-35
1995.2623149688789,1.4765236543939935e-35
2238.72113856834,1.6567876697882282e-35
2511.88643150958,1.859073356572704e-35
2818.382931264455,2.0860744894343082e-35
3162.2776601683795,2.3408153456727223e-35
3548.133892335753,2.6266914006849713e-35
3981.0717055349733,2.947515208003856e-35
4466.835921509631,3.307568029043767e-35
5011.872336272725,3.7116578938868395e-35
5623.413251903491,4.1651850632655276e-35
6309.57344480193,4.674215668603457e-35
7079.457843841381,5.245564811188882e-35
7943.282347242814,5.886890183202869e-35
8912.509381337459,6.60679776399039e-35
10000.,7.414961101693465e-35
11220.18454301963,8.322256118387793e-35
12589.254117941662,9.340913504574262e-35
14125.375446227554,1.0484691202497705e-34
15848.93192461114,1.1769069774818091e-34
17782.794100389227,1.3211473947335493e-34
19952.62314968879,1.4831524126070468e-34
22387.21138568338,1.6651322278567214e-34
25118.864315095823,1.8695777352596937e-34
28183.82931264455,2.0992976241663115e-34
31622.776601683792,2.357460735567207e-34
35481.33892335753,2.647644511141775e-34
39810.71705534969,2.9738905167752348e-34
44668.359215096345,3.3407681623089956e-34
50118.72336272725,3.7534481949266856e-34
56234.13251903491,4.217787222041323e-34
63095.7344480193,4.740425561978771e-34
70794.57843841374,5.32890074967957e-34
79432.82347242821,5.991779374478626e-34
89125.0938133746,6.738810775498843e-34
100000.,7.581106701186158e-34
112201.84543019652,8.531351939097738e-34
125892.54117941661,9.604051991923982e-34
141253.75446227554,1.0815825204963634e-33
158489.3192461114,1.2185748363734064e-33
177827.94100389228,1.37357667821293e-33
199526.2314968883,1.5491182368767544e-33
223872.11385683378,1.748123622317696e-33
251188.6431509582,1.9739805811858557e-33
281838.2931264455,2.2306241946472438e-33
316227.7660168379,2.5226375741603975e-33
354813.389233576,2.855373299627555e-33
398107.1705534969,3.235100214617105e-33
446683.5921509635,3.669181203066993e-33
501187.2336272725,4.1662888726984607e-33
562341.3251903491,4.717618338249113e-33
630957.3444801943,5.2828261338931545e-33
707945.7843841374,5.8288711245700216e-33
794328.2347242822,6.329719078882617e-33
891250.9381337459,6.762413555212456e-33
1.e6,7.115532769780737e-33
1.1220184543019652e6,7.392358383132736e-33
1.258925411794166e6,7.605805585248133e-33
1.4125375446227554e6,7.77076334151425e-33
