1000.,4.472899827365678e-52
1077.4857487604716,4.819484774339269e-52
1160.975538781914,5.192918798740647e-52
1250.9345976970226,5.595294338364817e-52
1347.8642016499555,6.028843809584726e-52
1452.3044685422376,6.495986784429657e-52
1564.8373677154116,6.999325573105658e-52
1686.0899628412055,7.541666442741933e-52
1816.7379060894718,8.126025549830075e-52
1957.5092030443461,8.755665540518288e-52
2109.1882693477514,9.434091953238537e-52
2272.620301674965,1.0165082775864702e-51
2448.715987398498,1.0952712344531625e-51
2638.4565791838086,1.1801370790934976e-51
2842.8993627938576,1.2715784577642373e-51
3063.183548570607,1.3701046903952485e-51
3300.5366194223593,1.4762649401564797e-51
3556.281170689656,1.5906505003519466e-51
3831.8422800033113,1.713898687265999e-51
4128.755448201399,1.8466961078183512e-51
4448.675155554161,1.9897825868547714e-51
4793.384080974382,2.143955168559749e-51
5164.803035585208,2.3100728533599164e-51
5565.001665997884,2.4890609824220288e-51
5996.209986941001,2.6819165720729795e-51
6460.830807504141,2.8897139196602796e-51
6961.453120238325,3.113610538306319e-51
7500.86652772091,3.3548534589214714e-51
8082.076786973723,3.6147865077826724e-51
8708.322558352007,3.894857408639114e-51
9383.093452233616,4.196625946147474e-51
10110.14947406942,4.5217729267656454e-51
10893.541976147975,4.872109000453374e-51
11737.636232823428,5.249585235259531e-51
12647.135765001793,5.656303603248448e-51
13627.1085494283,6.094528840452688e-51
14683.015258820973,6.566701011179158e-51
15820.739690212145,7.075448992235037e-51
17046.62155105274,7.623605173736576e-51
18367.491785772443,8.214221173242452e-51
19790.710639644843,8.850584587196771e-51
21324.20867205955,9.536237517268718e-51
22976.530947738625,1.0274996045866578e-50
24756.884652142297,1.1070971440985022e-50
26675.19039639018,1.1928592961129976e-50
28742.13749758261,1.2852632342370256e-50
30969.243542559223,1.3848230313631956e-50
33368.918566999826,1.492092501043744e-50
35954.534207491,1.6076682599080397e-50
38740.498211892445,1.7321930316132288e-50
41742.33472319462,1.866359199170734e-50
44976.770784231594,2.0109126248171516e-50
48461.829545275905,2.1666567721011966e-50
52216.93069389392,2.3344571359973083e-50
56262.99866668394,2.5152460142563535e-50
60622.57924588135,2.710027638679213e-50
65319.96519053949,2.9198837037765346e-50
70381.33160233643,3.145979309923713e-50
75834.88178030244,3.3895693632097315e-50
81711.00437721108,3.652005452325006e-50
88042.44273334938,3.9347432578203333e-50
94864.47733124396,4.239350509796928e-50
102215.12238802617,4.567515555037438e-50
110135.33768090552,4.921056561386739e-50
118669.25678609796,5.301931417327469e-50
127864.43300301742,5.71224837285963e-50
137772.10433408935,6.154277473069072e-50
148447.4789967221,6.630462842530793e-50
159950.04305838744,7.143435885587613e-50
172343.89190903623,7.696029458090881e-50
185698.08741790187,8.291293084025403e-50
200087.0427648653,8.93250929140899e-50
215590.93709076953,9.623211137446331e-50
232296.16227721932,1.0367201009686473e-49
250295.80434545386,1.1168570784230735e-49
269690.1621567658,1.2031723434995203e-49
290587.3063048158,1.2961396182656613e-49
313103.68131413293,1.3962685287813387e-49
337364.75450041826,1.5041072587535763e-49
363505.71510827617,1.6202453881980657e-49
391672.22762215155,1.745316928613204e-49
422021.24344813573,1.8800035657100942e-49
454721.8754895398,2.0250381216299223e-49
489956.34048961266,2.1812082486325186e-49
527920.9743923908,2.3493603663501135e-49
568827.3263795434,2.5304038548252602e-49
612903.3376794789,2.72531551532154e-49
660394.6117173659,2.935144310808061e-49
711565.7826836668,3.16101639734846e-49
766701.9901472417,3.4041404571683276e-49
826110.4679299444,3.665813342902863e-49
890122.2560963596,3.9474260413446255e-49
959094.0455983462,4.250469963263649e-49
1.0334101658532438e6,4.576543563492982e-49
1.1134847263310654e6,4.927359292774763e-49
1.1997639240841768e6,5.304750879316417e-49
1.2927285300776404e6,5.710680933648484e-49
